map_file=den520d.map
agents=100
seed=0
random_problem=0
max_timestep=5000
max_comp_time=300000
117,40,207,77
234,57,79,134
103,216,92,182
164,15,169,167
164,93,170,173
113,168,119,218
47,71,234,64
180,87,45,174
114,94,242,192
242,97,48,170
69,173,50,165
223,64,155,157
178,147,217,61
246,58,145,170
114,175,61,66
13,159,160,167
243,124,73,206
209,69,212,58
242,189,222,82
108,223,20,157
34,71,156,98
130,217,89,78
180,86,215,67
52,90,113,107
62,157,235,40
241,17,206,201
185,52,51,87
11,162,143,95
154,91,226,114
156,126,186,86
192,169,185,33
106,168,134,169
153,155,123,56
49,180,94,103
64,156,80,209
68,50,224,67
217,82,95,185
45,140,45,160
127,45,119,175
209,205,87,137
227,217,127,220
75,221,227,59
183,69,168,181
219,104,57,64
179,62,56,56
225,176,120,222
8,156,168,164
98,144,232,107
146,168,83,137
220,38,231,58
82,179,43,142
158,92,79,165
210,36,45,154
176,59,77,231
236,114,124,43
176,32,194,165
174,43,168,33
90,198,171,183
72,143,167,63
189,67,176,100
125,85,162,160
126,35,164,124
82,36,30,154
157,88,137,101
158,123,120,221
32,151,176,24
233,72,77,205
172,31,181,27
119,174,75,36
97,186,107,159
118,225,61,176
193,71,138,102
79,190,174,149
197,82,207,55
221,104,184,137
176,126,192,73
99,181,226,68
30,154,51,59
143,222,70,88
135,41,237,62
122,95,9,141
173,59,198,80
237,29,187,168
128,67,173,157
246,54,108,34
97,219,217,208
186,85,211,72
89,151,138,103
8,173,113,173
225,101,240,75
220,121,15,72
164,158,168,85
194,155,79,222
229,105,120,39
126,215,209,209
28,180,143,35
230,201,93,51
193,55,159,84
230,65,242,74
230,91,220,126
