map_file=brc202d.map
agents=500
seed=0
random_problem=0
max_timestep=5000
max_comp_time=300000
219,300,264,233
278,298,395,92
419,121,335,255
153,139,244,375
307,89,93,204
297,295,350,203
46,75,132,52
106,70,475,327
300,234,87,108
350,72,350,58
87,189,393,102
436,381,425,75
476,148,127,270
249,343,95,247
60,104,427,6
276,98,382,93
376,103,337,86
301,297,67,139
509,420,475,258
352,202,110,268
507,406,478,410
465,181,99,152
466,264,349,283
471,186,396,99
200,294,53,52
349,65,462,259
50,138,442,185
75,73,359,273
442,437,440,412
94,129,416,13
248,274,110,155
246,379,447,130
65,100,408,237
471,282,376,227
248,327,216,300
88,194,114,263
415,240,351,293
478,417,462,375
255,351,474,301
82,147,216,276
457,383,218,140
65,164,400,106
158,153,83,153
347,84,339,233
500,417,454,89
379,126,365,237
97,166,137,127
106,268,471,231
427,99,495,270
30,119,72,144
323,88,366,123
246,383,61,74
219,284,447,178
382,88,464,410
252,383,418,25
500,445,455,107
216,279,472,408
476,264,494,307
456,180,391,108
251,313,428,94
253,229,252,286
440,370,90,144
285,277,249,260
474,233,403,7
101,171,501,400
247,329,263,392
474,195,123,116
94,256,471,170
494,373,429,114
483,182,350,299
88,204,333,255
252,337,462,102
453,449,285,275
106,125,192,123
142,154,443,426
250,146,76,64
478,311,472,88
221,289,43,131
73,68,250,267
90,164,470,364
213,135,447,226
360,212,360,237
485,354,128,155
79,138,361,200
293,90,364,282
477,102,190,135
351,214,296,229
133,56,105,75
443,185,251,320
74,65,102,60
397,235,261,389
259,237,369,267
479,163,424,45
503,377,471,299
45,71,243,138
197,124,260,354
110,148,233,282
354,225,203,138
372,246,245,314
80,109,365,100
251,374,89,124
485,300,475,179
72,135,250,250
44,115,370,226
277,95,329,88
111,103,375,110
200,302,448,377
418,29,194,277
361,82,475,434
487,274,290,276
505,433,414,25
251,144,414,82
108,143,469,303
287,143,72,156
437,234,463,258
507,182,470,142
138,158,250,278
262,274,84,192
436,413,463,276
245,236,468,140
400,75,466,412
354,103,169,148
407,17,281,129
345,201,286,232
437,84,473,333
343,286,79,111
62,162,144,153
94,68,415,240
471,239,419,235
249,140,221,296
60,105,448,389
421,10,71,109
512,406,351,213
120,261,276,273
229,141,462,449
358,91,93,165
504,403,44,79
249,267,233,140
414,234,504,437
38,125,316,234
230,281,470,325
283,278,209,297
490,435,491,434
151,117,371,253
251,317,470,189
103,230,360,89
466,314,440,437
493,189,367,82
257,230,479,350
47,141,373,88
474,112,107,69
105,109,36,137
327,74,474,271
77,137,47,53
59,135,110,112
465,454,182,117
326,61,456,268
456,183,456,371
248,124,478,180
474,83,461,135
397,88,337,69
473,332,439,377
102,130,250,398
250,398,432,43
93,260,91,233
286,288,477,247
429,72,243,333
480,158,465,189
76,150,262,392
123,74,443,238
248,300,475,339
177,125,254,364
476,203,439,92
127,260,368,117
341,243,359,242
140,118,132,123
331,67,269,238
285,97,480,266
235,280,453,179
425,107,389,227
382,99,468,167
91,177,485,316
199,298,371,106
471,81,104,128
91,85,380,125
424,186,295,89
167,140,447,417
248,255,253,363
440,141,469,326
471,416,112,71
356,235,139,60
169,141,135,152
499,396,95,60
70,69,430,237
493,190,152,122
74,101,110,124
102,225,105,63
89,158,75,135
272,231,142,157
50,55,385,238
31,120,214,137
282,129,436,135
447,136,85,198
474,179,438,134
113,270,475,252
390,74,118,265
469,441,84,124
89,118,138,155
214,279,175,151
430,73,433,89
402,8,456,276
95,154,206,280
444,397,349,231
468,252,89,67
71,161,478,363
187,129,490,445
78,124,398,72
479,224,213,302
496,382,459,437
398,232,422,119
480,229,476,273
363,92,470,180
119,127,456,375
351,195,85,61
497,373,496,309
335,65,503,386
76,104,89,180
492,442,411,84
479,282,361,228
253,375,423,137
347,237,86,189
485,436,492,317
329,60,421,234
491,293,241,281
195,144,429,176
480,187,346,197
357,207,442,395
289,275,456,266
186,139,480,461
134,76,90,60
197,127,345,104
364,73,516,178
509,185,172,124
125,127,359,193
237,283,492,305
247,252,384,103
117,255,466,189
357,125,370,222
154,152,425,78
137,68,309,240
359,102,297,292
104,62,475,143
155,121,454,281
346,72,364,198
376,230,484,284
422,129,68,122
254,367,371,97
490,270,68,134
84,112,479,278
256,326,376,236
456,453,252,291
472,297,479,439
473,108,207,286
104,128,478,232
380,70,118,114
121,68,470,236
96,233,196,127
467,182,464,302
407,228,460,305
337,68,314,91
251,224,442,377
357,218,344,112
279,135,359,73
196,150,508,432
431,73,132,115
424,44,481,312
146,155,176,134
103,155,133,155
460,310,101,169
347,206,85,135
58,129,361,57
