map_file=../instance/map/den520d.map
agents=100
seed=0
random_problem=0
max_timestep=5000
max_comp_time=300000
87,46,175,65
61,181,89,217
138,37,188,169
243,85,232,207
82,45,224,70
187,145,65,163
191,55,105,227
51,87,171,29
177,57,217,196
137,205,60,37
122,214,251,135
25,177,142,156
227,103,231,116
223,180,141,209
109,37,170,99
13,167,123,57
238,18,82,165
80,175,54,163
196,75,234,46
61,160,247,34
178,76,64,70
224,107,242,193
99,98,67,137
128,10,139,47
42,163,224,120
238,72,171,162
196,86,236,188
175,113,172,143
62,158,248,29
209,205,35,186
10,188,122,35
137,37,61,65
131,88,77,162
241,85,143,210
95,156,10,173
12,75,82,158
100,220,128,86
94,49,167,81
120,53,204,186
127,60,202,201
148,213,200,186
71,85,172,184
74,147,223,108
119,167,34,165
8,177,110,89
73,177,21,146
152,114,28,154
178,149,95,45
240,68,47,63
90,226,217,175
64,172,226,194
186,178,175,33
118,219,168,38
72,201,147,148
54,148,68,88
176,70,73,160
73,45,124,91
20,75,183,117
179,83,44,68
153,26,87,185
180,109,131,157
216,69,237,7
183,154,51,88
170,106,88,205
75,92,59,88
243,53,161,116
205,35,181,141
194,58,239,193
111,91,16,170
62,43,151,151
211,52,105,105
229,81,240,124
95,107,221,45
184,71,7,190
58,45,248,197
221,126,207,195
211,84,63,37
134,228,229,198
236,212,226,98
12,198,196,61
98,81,90,186
160,141,125,61
170,36,80,202
66,70,98,205
89,99,96,45
115,168,186,79
75,179,83,140
236,123,12,171
87,84,181,85
8,143,224,128
180,127,236,36
235,22,209,76
168,115,60,38
28,160,109,220
200,183,51,48
231,94,96,33
243,61,82,161
129,213,208,38
80,51,110,175
201,77,17,175
