map_file=../instance/map/brc202d.map
agents=500
seed=0
random_problem=0
max_timestep=5000
max_comp_time=300000
368,213,206,290
258,282,350,290
151,137,390,237
95,182,249,340
85,144,246,227
468,283,62,145
459,142,222,298
246,346,494,259
435,397,489,457
219,298,276,288
384,68,116,149
384,77,494,183
471,269,184,129
185,139,59,151
90,179,246,342
514,183,249,246
90,250,164,156
341,221,469,346
55,169,283,100
356,92,165,131
66,138,88,215
251,288,444,186
105,127,389,238
104,166,419,126
251,371,318,233
357,118,485,292
472,333,256,343
380,213,496,291
64,123,357,189
479,183,109,71
477,272,475,426
238,281,474,301
167,121,188,137
127,78,137,123
366,120,347,222
469,136,92,68
493,184,363,261
471,416,465,260
304,231,118,260
256,294,492,184
453,235,114,149
417,3,432,63
287,284,476,172
380,112,347,119
368,235,72,149
343,204,466,201
441,84,123,227
259,227,77,166
289,138,345,232
326,88,105,226
477,411,496,374
283,273,441,415
201,139,108,231
298,90,499,438
81,167,239,142
96,94,459,185
366,274,500,438
175,116,135,74
277,285,423,92
252,396,209,275
466,212,284,123
176,141,341,94
421,42,426,42
122,227,441,435
45,142,278,140
472,286,523,183
106,169,220,135
90,218,219,293
494,294,454,289
56,162,469,282
87,135,137,136
181,123,377,211
390,237,474,206
422,77,486,375
79,103,254,295
267,139,68,116
332,80,63,167
490,459,249,255
429,235,122,253
96,111,253,337
452,143,367,88
248,276,352,88
475,221,443,438
260,388,479,313
44,54,252,127
46,118,286,288
331,120,109,101
87,112,74,52
80,62,296,234
473,236,427,142
484,354,286,133
356,236,410,30
465,183,468,243
293,94,437,182
294,230,148,120
89,183,334,105
94,132,424,3
300,275,219,292
477,267,436,378
239,278,455,288
56,61,251,135
213,143,143,59
341,302,454,136
105,234,447,406
422,110,103,170
417,4,452,277
300,282,510,416
331,65,471,196
69,110,256,383
58,164,72,111
217,284,427,188
475,172,267,239
366,97,444,179
480,407,250,327
345,77,255,274
459,368,464,85
445,405,471,226
242,140,72,167
326,103,430,30
486,183,61,166
493,309,50,155
80,146,463,229
470,102,471,301
103,149,104,135
362,277,476,312
465,96,101,69
61,132,92,149
254,263,425,172
130,71,85,250
215,288,85,197
347,275,111,167
30,134,472,244
255,391,382,250
373,123,303,96
430,144,156,115
124,248,130,115
88,246,253,371
344,104,84,171
358,288,471,253
466,264,476,133
69,63,364,75
181,135,367,214
123,263,476,213
356,290,352,302
58,67,278,297
329,230,120,232
506,414,115,142
359,193,442,136
246,292,354,300
250,335,83,148
308,84,346,218
435,181,95,73
283,106,297,274
365,274,380,90
54,163,355,289
356,202,90,98
391,226,471,240
461,103,182,142
456,317,272,234
149,155,470,408
494,435,442,419
48,73,495,271
501,425,279,279
469,230,97,62
426,92,310,233
433,238,440,446
424,55,256,299
437,387,110,142
75,125,342,217
446,392,436,181
424,71,454,303
457,298,460,85
63,76,349,82
81,146,120,233
340,65,124,258
120,123,331,118
287,285,363,251
344,280,76,140
95,179,140,122
253,218,120,271
102,229,367,120
380,111,468,271
34,138,367,110
282,120,483,380
131,67,357,57
51,168,71,58
233,140,363,304
476,340,192,137
484,319,472,303
452,302,321,87
464,235,360,246
85,59,472,316
354,240,95,182
456,232,324,68
280,126,363,193
92,137,71,119
97,141,475,86
457,305,476,148
487,363,470,129
84,138,142,147
86,236,449,87
256,234,280,137
414,23,478,147
325,218,510,428
54,61,421,92
209,292,255,235
370,238,389,68
370,244,440,447
474,237,382,243
427,101,106,110
472,174,145,152
488,306,127,230
458,460,97,113
490,377,146,139
353,297,478,356
337,221,249,243
330,82,278,230
462,369,470,445
298,89,51,163
456,106,366,269
330,222,521,188
342,110,478,346
388,227,447,238
457,293,392,94
450,230,144,58
368,80,421,128
369,297,204,300
400,232,343,287
271,282,43,126
452,300,198,278
431,23,360,120
210,134,40,55
341,113,430,48
424,133,261,138
99,237,506,403
331,226,352,100
38,130,460,82
243,296,356,78
450,228,156,149
465,228,472,164
60,161,428,143
245,327,296,92
103,132,475,357
334,98,210,281
127,123,367,78
431,30,471,325
351,303,249,219
91,96,68,169
380,124,411,1
498,372,120,238
477,212,384,72
169,149,94,227
445,443,380,232
84,261,494,276
95,158,489,368
245,262,443,142
350,254,479,145
260,277,423,95
389,76,458,110
246,367,348,102
365,276,472,275
340,227,390,87
99,72,167,124
170,133,358,187
183,119,149,138
329,62,415,21
370,101,482,302
478,313,457,108
429,122,357,237
234,288,329,77
438,89,463,259
353,299,472,106
156,156,442,188
523,183,475,147
124,159,433,91
248,301,118,64
359,58,486,315
215,278,463,139
458,372,467,296
132,76,93,145
331,80,455,373
447,400,329,103
151,140,447,86
251,241,289,109
317,91,474,429
223,278,472,194
451,179,238,274
286,273,424,11
164,156,219,274
473,201,220,304
82,148,373,210
469,435,383,228
334,67,197,296
484,271,442,409
59,166,257,387
79,138,418,83
216,278,126,227
275,94,245,383
295,84,87,147
441,89,79,153
326,116,72,124
506,387,328,78
277,281,102,123
479,206,453,364
360,186,92,258
480,188,87,180
266,139,134,141
495,317,183,136
240,278,109,151
460,87,359,50
494,448,361,188
476,270,244,229
267,238,349,200
421,26,459,187
500,405,283,273
458,454,470,104
472,365,470,239
513,183,245,333
456,458,388,76
346,282,314,93
455,95,108,125
455,231,293,279
42,72,477,362
442,234,396,81
311,230,332,70
96,161,463,135
354,102,332,83
474,192,468,353
348,251,156,121
355,88,505,178
514,182,426,185
471,107,284,273
300,92,52,78
100,149,281,234
111,259,60,106
350,110,327,82
242,134,66,72
102,146,334,119
90,169,418,122
164,134,449,373
353,218,510,391
245,348,87,141
439,401,148,117
53,106,419,78
369,263,390,72
