map_file=../instance/map/random-32-32-20.map
agents=50
seed=0
random_problem=0
max_timestep=5000
max_comp_time=30000
8,5,0,22
16,16,20,28
11,18,20,19
26,16,6,7
16,9,13,30
24,14,1,11
18,2,25,14
16,11,6,29
12,21,29,1
28,13,7,12
11,19,20,7
24,18,22,13
3,23,27,19
30,1,11,25
15,26,16,0
5,0,28,16
12,23,14,3
7,13,8,24
16,4,13,10
9,20,16,1
27,25,10,27
30,21,26,29
31,3,7,31
30,24,24,3
5,30,18,28
7,28,8,13
16,2,26,1
5,12,9,14
5,18,8,10
1,18,3,12
27,18,12,18
7,11,4,13
10,11,11,9
30,3,8,30
11,23,20,4
2,0,1,5
9,12,29,19
30,7,22,29
5,5,17,23
12,2,22,30
16,15,19,26
31,19,16,12
4,19,8,7
31,8,21,5
30,31,2,24
24,5,30,30
15,24,30,15
21,11,21,29
9,19,13,6
0,27,2,3
