map_file=random-32-32-20.map
agents=50
seed=0
random_problem=0
max_timestep=5000
max_comp_time=30000
25,28,30,4
0,22,30,0
18,2,10,3
30,2,23,12
21,10,24,20
28,29,25,17
19,8,29,13
19,10,10,16
16,18,24,11
28,26,31,16
3,25,25,26
25,19,31,22
9,19,2,20
30,21,24,1
12,24,1,21
16,13,24,21
30,25,24,10
30,7,30,19
16,20,12,7
24,28,17,31
2,5,22,0
20,0,10,21
30,1,24,3
2,8,6,21
16,15,19,19
14,3,16,6
25,3,3,8
23,13,12,8
5,19,23,23
9,11,14,0
15,22,16,22
23,12,18,5
5,5,5,15
24,3,5,25
10,20,4,6
2,2,23,8
19,27,1,18
7,4,31,7
26,5,27,3
10,15,12,13
13,2,22,25
9,9,11,21
3,6,2,15
29,9,17,21
14,15,14,9
7,12,17,22
25,31,15,26
2,23,1,5
11,17,7,10
23,10,14,8
