map_file=lak307d.map
agents=300
seed=0
random_problem=0
max_timestep=1000
max_comp_time=30000
30,71,45,39
71,19,44,11
33,9,45,36
19,32,38,69
67,34,25,20
31,62,8,30
68,68,19,17
48,42,65,52
70,17,38,27
28,40,33,56
71,47,18,10
14,56,17,68
54,58,47,30
51,38,55,77
72,50,65,65
47,4,42,69
32,67,58,67
16,12,32,8
52,16,31,72
48,26,24,72
7,48,41,6
61,25,49,36
13,50,27,59
42,72,71,43
7,33,72,58
48,44,66,60
54,27,24,10
37,50,17,17
29,72,68,54
34,24,48,73
26,60,63,43
43,3,45,76
56,29,36,57
23,40,14,35
12,53,64,20
60,58,12,40
19,64,68,25
26,14,33,72
67,24,53,39
46,21,10,25
59,7,57,66
16,15,19,58
12,58,75,42
48,25,8,25
56,75,22,18
20,10,46,44
36,4,17,69
42,31,21,23
37,28,22,13
24,77,25,73
36,19,56,8
56,61,55,32
14,27,20,69
78,38,56,5
76,48,11,53
15,35,15,49
25,51,11,64
77,55,16,18
39,81,40,59
29,20,75,35
25,10,26,45
14,20,12,16
27,39,52,22
49,6,3,45
60,8,50,12
6,52,73,21
61,39,15,29
64,71,28,78
39,44,78,45
15,54,78,31
69,66,26,70
13,56,28,23
13,47,6,37
56,63,75,30
37,12,35,51
41,76,29,42
55,78,4,39
54,12,38,15
19,63,66,62
51,21,73,63
54,13,52,62
28,72,25,18
34,44,14,30
49,69,74,49
7,41,65,40
9,53,36,66
11,32,58,22
31,36,68,49
28,16,60,67
64,16,31,46
21,65,48,31
41,81,76,49
36,72,6,34
53,51,61,27
9,22,60,28
69,44,58,59
43,79,27,73
70,34,51,49
46,76,62,45
33,8,48,21
20,26,50,39
30,73,50,61
51,32,33,27
45,78,33,38
57,71,29,36
63,67,9,49
74,37,9,30
56,32,67,13
9,46,74,47
13,37,60,30
38,30,48,4
50,8,9,28
15,64,31,23
37,6,79,39
46,51,75,56
37,46,54,62
69,51,42,28
49,61,11,39
7,45,11,65
66,64,11,29
61,65,34,40
62,23,77,40
39,3,42,10
61,57,28,45
60,14,39,43
23,42,78,48
69,59,38,10
47,78,26,67
42,23,76,44
46,62,28,9
63,14,72,61
63,11,68,18
62,28,53,5
55,30,13,18
61,15,6,57
72,29,19,67
5,47,37,80
77,25,69,18
13,38,34,27
37,40,74,30
29,78,41,50
60,22,5,44
72,34,21,66
54,18,15,18
20,70,38,28
74,63,36,27
40,4,10,43
45,79,30,76
9,35,18,71
49,10,60,13
47,3,56,27
7,46,56,46
26,51,26,13
30,9,26,66
21,73,61,41
46,79,71,20
15,66,66,63
58,18,36,80
25,58,7,43
23,74,76,27
26,59,65,41
41,5,10,60
62,11,17,70
11,36,22,8
48,28,63,15
49,66,79,48
79,45,69,57
34,3,71,63
61,70,55,13
50,26,58,31
60,7,63,30
72,33,80,42
14,17,7,32
12,62,31,9
50,21,14,44
25,66,44,69
21,67,15,20
39,69,71,33
62,25,67,31
20,15,25,72
58,12,46,2
51,24,81,43
34,49,72,49
12,26,20,13
61,18,20,71
74,21,58,75
49,41,70,18
69,49,69,41
72,21,34,10
14,64,73,20
63,8,26,9
42,38,21,39
58,77,77,31
29,27,25,36
54,5,39,66
37,44,36,15
20,72,24,9
12,24,76,45
21,56,59,12
73,35,65,30
45,8,74,44
13,30,81,44
20,20,6,49
63,41,67,32
78,54,57,6
4,38,67,64
23,49,14,29
38,80,66,65
27,15,12,27
64,18,8,23
27,67,63,10
75,58,27,8
50,59,45,3
9,40,35,10
3,47,67,65
19,60,9,39
50,24,64,13
69,58,28,8
14,66,36,6
61,58,76,30
56,38,8,29
75,52,75,57
72,27,28,73
56,59,27,20
74,34,69,63
9,36,12,56
43,51,65,15
29,76,47,69
65,38,11,27
38,72,58,13
74,27,75,51
53,62,40,2
57,77,68,20
31,51,80,46
25,16,61,14
62,7,60,75
75,22,27,40
6,33,2,43
37,10,9,54
71,64,3,48
9,58,65,70
43,50,53,49
27,43,21,42
63,31,52,8
26,10,51,8
54,49,65,13
37,14,11,37
37,23,58,6
10,62,13,29
72,20,44,5
5,29,56,77
10,61,9,55
31,49,39,2
19,69,34,46
73,64,77,41
28,19,15,17
41,2,53,46
33,23,77,48
29,23,21,60
63,39,70,33
49,59,21,9
9,44,33,6
19,70,13,49
27,66,43,76
26,72,31,76
13,64,49,39
42,76,16,17
30,6,8,28
25,9,44,66
27,72,37,27
5,54,28,20
15,63,77,42
33,19,14,23
54,32,5,55
23,67,68,24
62,39,23,8
78,37,55,5
4,36,4,37
47,66,15,15
6,58,35,6
48,78,62,41
12,23,36,69
44,10,16,14
14,18,44,76
5,46,37,15
69,65,7,42
2,44,73,29
37,42,72,24
24,73,73,34
64,57,75,27
76,47,9,37
64,15,45,2
35,80,77,27
75,59,21,34
67,12,3,46
44,8,62,30
54,46,31,6
34,80,77,57
29,73,54,22
33,12,26,76
