map_file=random-32-32-20.map
agents=90
seed=0
random_problem=0
max_timestep=200
max_comp_time=30000
6,23,8,1
22,29,31,0
13,7,12,14
27,10,6,0
27,27,12,16
17,1,11,14
21,30,5,22
0,6,12,0
21,16,16,17
9,9,15,18
26,26,19,12
4,17,1,18
1,28,11,21
15,0,22,6
10,30,12,31
29,19,3,1
0,15,24,1
31,16,30,26
0,0,21,28
2,11,0,17
16,10,6,18
2,26,23,13
27,8,25,7
10,22,23,7
21,8,5,31
4,2,0,21
4,11,11,16
5,17,7,9
10,3,29,24
10,1,27,24
0,8,4,23
19,15,20,31
25,14,5,12
4,24,16,28
9,8,16,9
30,1,2,20
0,9,16,29
29,9,22,8
10,5,6,7
23,18,31,7
31,20,28,29
23,23,30,19
6,3,16,18
3,27,10,28
18,7,17,25
20,5,17,3
22,31,13,22
18,28,24,13
21,12,26,31
3,19,13,20
17,30,16,31
24,6,26,5
9,19,21,13
26,20,16,4
4,4,16,22
13,30,9,29
0,4,25,31
13,28,2,21
0,23,19,7
29,8,28,13
31,24,28,0
11,26,12,26
5,10,9,16
18,25,14,3
2,24,18,22
11,0,25,8
5,18,27,0
12,15,12,21
20,0,18,24
11,18,18,12
15,3,1,1
1,3,26,14
4,10,9,31
5,30,2,28
13,16,21,29
19,19,30,0
0,2,25,17
1,22,23,5
31,27,25,12
19,31,18,1
13,0,19,11
22,24,28,14
24,31,24,10
8,23,21,10
10,11,23,19
7,29,24,0
24,5,14,0
29,29,30,30
6,29,26,4
17,28,27,28
