map_file=arena.map
agents=300
seed=0
random_problem=0
max_timestep=500
max_comp_time=30000
15,26,45,46
38,10,23,24
23,27,11,25
7,24,15,6
4,41,14,38
3,15,2,43
7,31,18,5
45,39,27,17
41,41,29,12
12,21,47,30
29,22,21,41
12,47,28,42
3,1,20,9
46,31,40,38
27,7,40,20
9,5,40,28
11,43,42,36
3,12,7,1
17,25,24,25
13,20,19,8
18,35,14,15
40,8,30,21
9,29,37,18
41,13,31,11
20,28,13,28
18,2,46,11
43,37,43,2
18,6,17,42
25,2,28,7
10,2,34,24
35,8,29,26
10,35,22,13
40,42,42,45
29,13,38,10
5,23,22,25
36,29,30,16
5,35,22,14
24,30,36,31
24,24,26,42
5,17,44,17
39,1,12,29
39,42,15,38
9,44,23,7
16,39,34,23
28,38,33,11
16,29,17,43
19,8,34,30
29,45,35,17
46,10,35,8
21,2,16,22
38,46,43,16
9,34,39,14
25,16,18,10
14,41,43,4
47,19,4,12
36,32,14,7
7,29,33,42
44,23,25,11
21,17,36,12
25,15,22,5
12,20,46,4
41,29,30,26
8,27,32,5
7,45,41,44
30,32,5,8
20,7,32,30
38,9,9,37
21,22,43,42
2,46,43,7
42,29,4,2
39,5,13,5
10,42,5,35
3,38,25,25
33,12,32,14
44,10,40,32
3,9,13,33
33,20,27,20
21,24,7,31
46,44,29,29
40,34,23,40
12,12,7,11
12,30,45,32
41,23,8,14
4,43,38,31
10,38,34,26
20,11,36,45
27,43,12,36
38,35,37,24
40,20,5,1
8,38,8,15
12,9,41,16
31,10,33,27
17,28,41,22
8,20,2,42
34,25,9,39
20,22,6,26
29,27,22,19
26,23,47,46
21,30,29,10
32,13,2,35
37,1,4,4
27,4,31,43
37,28,36,1
28,5,35,5
4,34,5,22
7,27,6,16
46,37,20,30
39,32,5,20
9,23,42,5
17,10,45,40
14,47,32,27
46,33,38,37
11,44,42,41
27,15,25,29
5,16,27,19
34,11,19,47
14,44,23,32
39,9,43,34
15,40,9,20
43,3,26,17
7,34,17,20
7,10,8,29
35,27,10,14
10,45,3,30
40,32,46,24
16,35,31,42
47,20,46,44
13,15,38,11
21,12,14,9
8,26,45,8
27,16,12,2
16,4,22,41
26,42,44,37
41,40,30,5
3,45,45,24
34,29,34,43
34,5,39,6
7,32,4,16
37,21,8,44
18,28,40,1
31,44,29,19
35,14,20,41
42,16,24,12
44,9,8,37
38,7,17,46
33,35,36,22
7,6,28,35
33,28,5,6
41,12,24,41
7,3,21,33
44,31,33,10
9,14,6,38
24,2,8,2
11,34,38,16
31,22,11,40
1,13,13,42
38,38,23,21
10,36,29,31
36,45,5,47
39,29,10,44
32,42,9,42
19,18,9,19
25,3,19,39
4,17,7,27
34,22,11,1
16,30,27,32
16,10,5,38
15,25,24,26
5,10,39,47
20,35,24,20
9,37,9,23
2,35,14,37
43,45,35,22
33,9,37,26
6,23,7,47
10,44,7,21
5,8,11,30
26,32,39,11
23,30,7,25
38,2,22,43
8,42,27,31
18,29,4,11
1,24,7,37
44,39,47,11
25,32,20,12
26,12,37,3
34,9,15,37
36,23,4,28
42,8,46,33
33,4,13,15
20,18,29,32
42,5,35,6
10,27,19,11
32,7,29,24
43,22,38,33
2,6,9,16
7,22,26,22
38,45,36,39
26,43,14,16
13,16,26,41
17,46,25,39
19,39,44,20
12,33,35,1
22,11,9,25
24,4,23,36
26,35,19,29
19,10,14,20
9,45,37,30
17,7,6,11
22,26,34,2
28,18,22,12
5,15,42,42
7,17,44,5
45,31,33,26
20,42,10,19
15,29,47,14
10,28,27,13
8,25,25,45
45,9,23,33
15,19,16,45
22,45,11,46
19,32,9,13
1,36,7,13
38,22,38,46
15,11,47,36
7,36,34,7
42,46,10,41
28,30,12,31
11,19,11,16
3,3,34,19
36,30,21,15
4,15,21,13
30,17,42,44
12,1,5,17
29,25,18,36
1,23,34,11
30,35,46,16
34,27,22,18
10,24,37,14
24,46,5,10
12,39,2,39
5,38,32,21
24,6,42,26
11,36,29,11
3,27,25,41
14,9,25,37
35,12,31,12
31,46,13,11
13,29,1,38
46,19,27,8
20,8,11,4
43,38,39,34
40,37,38,12
45,40,7,19
47,43,35,38
44,18,29,34
27,6,6,17
20,24,38,27
5,36,38,26
47,8,10,13
9,1,23,10
46,3,13,7
40,16,11,7
5,41,6,25
37,19,40,5
6,34,10,26
15,20,25,36
13,18,40,42
46,5,19,3
26,27,1,25
39,7,10,40
2,43,8,10
46,9,14,26
40,14,40,35
27,30,23,38
46,7,38,44
43,20,33,39
12,26,33,37
36,47,3,46
19,29,43,5
35,18,2,22
33,30,10,17
3,16,37,10
35,21,14,18
44,8,25,4
31,29,5,12
16,20,46,6
30,5,22,40
1,8,22,11
21,9,25,38
16,37,11,19
16,19,3,1
12,10,38,35
42,4,28,32
45,36,13,19
19,41,17,27
7,15,29,40
8,4,14,30
19,30,1,3
9,47,35,16
