map_file=den520d.map
agents=500
seed=0
random_problem=0
max_timestep=5000
max_comp_time=300000
94,110,94,221
83,90,146,107
79,210,218,89
143,97,181,65
126,172,125,50
9,144,58,150
46,158,178,104
65,238,148,223
70,211,243,6
122,84,12,208
142,106,215,189
31,142,104,103
236,34,203,73
179,148,179,127
195,34,220,111
58,170,99,93
208,41,150,107
97,186,47,73
228,59,157,169
30,148,108,162
78,50,59,94
86,187,244,118
170,140,147,206
104,98,95,232
135,44,144,207
17,162,157,160
96,151,213,42
252,137,90,175
180,92,146,227
89,102,114,99
223,178,234,99
55,69,199,162
123,99,144,219
136,228,206,52
49,147,110,166
170,98,110,227
180,44,59,63
223,213,114,223
221,73,130,85
241,119,65,232
17,155,224,99
185,48,213,86
80,77,96,149
15,163,88,84
180,37,94,212
189,166,237,185
20,153,166,153
179,74,204,78
97,221,127,167
177,167,136,157
123,170,236,27
156,18,157,170
143,42,158,145
161,26,41,167
179,65,128,70
101,111,231,210
181,30,122,223
86,81,219,178
102,150,20,155
216,134,166,39
213,128,190,61
93,189,149,113
136,22,239,71
46,142,140,201
173,81,131,25
11,193,130,163
183,138,118,46
223,184,125,162
230,125,232,102
137,45,39,150
187,142,122,113
13,175,226,130
180,40,128,225
230,72,201,206
128,39,126,100
159,17,178,149
13,150,79,46
37,77,74,156
103,105,219,85
151,31,149,22
99,153,241,118
187,175,130,45
124,213,169,78
231,183,165,76
142,103,12,175
50,171,140,149
239,14,132,215
172,34,52,72
151,148,50,139
243,3,67,162
230,213,238,94
58,53,146,92
99,186,77,85
86,162,187,164
136,43,237,32
176,102,119,216
55,62,217,188
65,75,89,177
238,208,131,104
193,68,201,193
87,145,171,114
78,138,81,77
197,182,163,177
93,211,185,32
95,48,104,153
58,134,96,204
7,197,242,81
217,201,244,98
185,43,225,219
118,175,210,41
72,167,168,78
103,226,222,129
195,33,247,17
75,230,239,45
218,222,87,217
94,144,128,175
133,46,81,203
232,39,108,48
228,98,196,171
231,57,165,107
190,80,68,228
213,63,20,166
109,155,172,120
180,160,212,205
21,183,182,163
98,175,80,101
182,29,129,157
215,80,217,182
168,114,116,42
148,153,112,51
49,142,171,144
148,91,236,91
47,146,59,55
90,139,89,216
163,99,103,163
19,76,51,89
140,209,235,189
203,205,237,190
85,174,65,153
94,233,13,181
218,183,31,159
14,145,103,51
149,224,132,222
241,195,218,180
124,36,149,150
21,76,210,37
227,205,160,134
218,178,215,135
247,42,71,168
236,41,247,42
99,36,238,39
228,58,109,96
111,45,227,221
182,56,99,40
203,58,93,106
56,48,76,206
64,36,185,148
220,129,217,84
145,203,186,35
240,68,158,95
91,102,90,210
171,31,190,154
98,223,222,91
222,216,82,203
97,201,220,205
225,93,141,38
175,165,204,194
164,46,85,222
188,81,160,174
36,152,96,199
50,176,90,231
71,37,142,179
229,107,53,166
64,150,158,30
111,97,187,69
70,97,128,35
201,38,167,54
46,166,130,54
111,162,182,80
11,195,241,110
183,153,66,81
62,72,74,84
161,152,169,164
209,36,77,227
189,85,182,58
41,183,172,62
149,149,203,70
15,196,158,155
65,138,131,214
54,56,234,113
89,37,215,57
176,105,69,93
246,196,144,166
86,88,227,195
108,49,73,209
69,140,118,226
118,106,111,44
238,92,208,76
183,82,142,106
66,93,113,102
32,144,51,149
248,13,171,169
67,82,175,151
32,178,173,74
169,92,84,91
42,140,86,199
168,102,48,164
154,24,138,29
214,208,94,145
144,109,236,33
118,46,182,73
63,158,109,108
168,142,233,128
130,68,204,184
183,170,191,54
173,23,59,179
161,115,196,55
91,48,106,160
76,100,83,210
176,151,114,158
80,228,199,163
94,56,67,220
173,71,79,214
130,227,72,194
117,167,200,186
206,179,67,175
203,57,7,136
222,195,142,176
241,16,182,34
32,151,57,74
235,88,164,141
242,27,178,32
142,97,55,161
180,48,71,232
177,174,167,78
184,51,240,28
136,21,234,213
243,42,170,173
166,38,148,111
209,206,71,78
130,49,188,175
241,127,139,218
81,83,149,211
171,154,126,30
167,94,209,183
83,100,148,156
233,52,100,160
183,180,19,152
230,183,87,168
168,134,228,104
232,105,76,201
195,181,142,209
160,162,136,92
202,197,82,61
44,72,91,208
104,221,219,34
241,118,103,48
186,169,23,148
226,76,112,231
123,220,164,178
84,91,88,153
167,81,66,40
129,37,15,194
71,92,143,19
136,94,13,140
149,93,75,39
40,170,132,50
244,48,217,189
146,161,208,42
217,188,118,225
164,180,48,85
12,172,164,104
86,95,32,178
241,23,76,95
230,101,199,40
48,140,132,43
159,129,94,91
51,138,113,33
122,156,181,60
151,38,123,108
240,198,81,151
125,225,139,211
145,149,68,81
176,171,143,224
130,104,151,163
249,198,173,121
168,99,77,205
102,224,229,82
232,111,198,163
141,38,95,48
126,228,234,118
76,231,239,57
220,79,167,114
57,80,85,35
242,31,48,56
160,147,190,35
225,191,169,70
42,157,87,160
153,98,252,45
69,159,155,177
19,155,226,128
14,170,70,186
219,43,75,40
242,69,26,172
110,109,80,56
117,97,174,181
168,41,15,159
202,176,232,44
91,186,178,63
81,170,113,107
27,184,212,80
108,224,17,156
179,67,216,57
226,216,214,186
42,166,57,138
167,35,217,120
26,182,231,128
206,83,24,170
74,51,115,213
27,181,176,127
100,210,6,201
171,33,115,112
251,35,169,146
53,178,206,38
61,166,77,160
107,34,96,39
217,203,110,99
242,109,58,62
21,166,31,76
6,137,114,43
167,168,173,152
11,138,102,46
68,44,111,115
138,15,140,20
215,203,159,120
242,35,166,175
157,138,124,39
171,159,190,67
187,33,14,199
76,138,111,114
155,149,184,78
222,70,101,47
91,106,101,226
80,135,110,223
194,37,67,86
12,164,43,86
249,48,16,158
138,215,244,114
219,38,214,207
173,184,184,174
118,95,18,206
161,121,223,71
68,210,139,217
224,184,240,114
8,197,9,158
53,73,170,82
49,161,154,118
156,178,55,184
168,166,190,153
87,57,9,194
229,200,118,36
163,127,56,66
73,207,188,169
243,64,66,88
215,91,40,164
87,140,236,60
94,170,18,164
142,17,130,168
85,201,238,3
170,171,243,104
75,172,82,205
225,218,30,169
147,105,215,35
217,78,117,79
38,151,143,178
95,161,164,98
191,70,154,211
126,107,139,45
168,30,111,51
228,75,211,182
165,60,163,34
81,200,244,22
112,112,145,170
51,172,163,141
221,77,48,139
109,115,47,134
238,117,138,18
249,29,106,48
90,106,130,153
231,119,97,178
116,100,41,64
250,23,154,48
208,189,74,57
162,102,138,214
58,59,227,108
157,162,164,51
208,76,114,116
16,200,109,175
74,44,252,138
225,217,212,86
127,215,151,155
173,147,164,148
53,135,100,228
67,170,194,164
40,81,185,46
64,90,249,49
144,220,57,46
232,94,107,164
170,146,46,61
142,113,148,27
158,122,94,187
71,50,73,211
197,79,223,202
138,163,219,177
101,84,59,149
72,195,44,63
64,163,97,43
225,62,82,150
114,46,231,65
22,160,193,66
185,49,195,40
92,154,216,87
166,143,52,86
65,187,186,71
169,43,85,86
172,27,85,168
105,38,228,70
72,213,138,16
94,172,188,160
225,80,135,105
69,90,119,167
185,135,50,170
16,159,203,200
106,97,173,108
167,162,174,124
191,179,88,190
117,51,222,74
7,202,235,38
175,166,12,161
168,51,144,113
169,146,80,186
227,74,102,85
133,104,220,190
58,182,20,152
221,78,239,94
173,22,215,212
37,180,180,93
232,208,8,203
240,15,13,200
207,82,202,65
154,213,64,185
122,91,76,88
240,53,52,60
224,203,95,49
105,114,107,114
67,153,234,201
175,62,88,168
187,174,90,59
136,214,251,138
14,174,105,214
236,67,197,168
111,106,198,67
69,43,66,139
239,53,116,40
25,164,30,172
118,216,17,146
134,109,105,165
215,78,238,45
180,120,117,215
57,165,130,170
132,51,241,74
86,207,99,39
212,67,18,210
206,37,102,47
240,91,95,34
233,70,62,50
160,28,87,161
40,68,108,85
152,144,204,43
74,174,168,110
118,51,33,66
86,185,112,217
145,109,186,27
83,225,152,217
249,33,85,191
76,185,230,92
11,182,108,175
67,69,194,173
247,14,87,86
74,175,142,111
37,179,92,162
219,39,102,43
203,74,124,153
124,58,187,136
153,46,61,132
165,107,54,176
248,36,66,181
218,192,192,167
80,191,56,168
17,177,140,162
